운행일자,요일,월,주운행선,운행거리_km,수송품목,화물중량_톤,상하,출발시간대,공차회송여부,결합배송여부,장마철여부,동절기여부,운휴_지연위험_실현
2026-08-05,수,8,경부선,345.9,컨테이너,12.9,하,오후(12-18),0,1,1,0,0
2026-06-17,수,6,충북선,188.5,컨테이너,11.1,하,야간(18-24),0,0,1,0,0
2026-07-18,토,7,장항선,185.2,시멘트,2.5,상,오전(06-12),0,0,1,0,0
2026-10-14,수,10,장항선,190.8,컨테이너,10.6,하,오후(12-18),0,0,0,0,0
2026-04-03,금,4,태백선,140.9,기타,4.7,상,새벽(00-06),0,0,0,0,0
2026-08-21,금,8,중앙선,193.6,철강,8.1,하,오전(06-12),0,0,1,0,0
2026-11-15,일,11,중앙선,148.0,철강,14.6,하,오전(06-12),1,1,0,0,0
2026-07-28,화,7,경부선,279.1,시멘트,16.2,상,오전(06-12),1,1,1,0,0
2026-06-12,금,6,장항선,152.6,컨테이너,11.9,상,새벽(00-06),0,1,1,0,0
2026-02-22,일,2,중앙선,188.1,컨테이너,6.7,상,야간(18-24),0,0,0,1,1
2026-04-01,수,4,충북선,167.1,컨테이너,8.1,상,새벽(00-06),1,1,0,0,0
2026-12-12,토,12,경부선,262.2,시멘트,8.0,상,오전(06-12),0,0,0,1,0
2026-07-17,금,7,태백선,137.0,유류,1.0,상,오후(12-18),0,1,1,0,0
2026-04-20,월,4,태백선,118.0,컨테이너,12.4,하,새벽(00-06),0,0,0,0,0
2026-06-02,화,6,부산신항선,7.4,컨테이너,2.0,하,오전(06-12),0,0,1,0,0
2026-07-30,목,7,경부선,295.2,컨테이너,12.5,상,새벽(00-06),1,1,1,0,1
2026-07-16,목,7,영동선,93.0,시멘트,3.2,하,새벽(00-06),0,0,1,0,0
2026-09-13,일,9,경부선,344.5,컨테이너,4.8,하,야간(18-24),0,0,0,0,0
2026-04-04,토,4,중앙선,187.4,시멘트,16.0,하,오전(06-12),0,0,0,0,0
2026-08-25,화,8,경부선,352.8,컨테이너,12.1,하,오전(06-12),0,0,1,0,0
2026-06-11,목,6,경부선,302.5,컨테이너,1.0,하,새벽(00-06),0,0,1,0,1
2026-12-10,목,12,충북선,151.2,철강,8.6,하,오전(06-12),0,0,0,1,1
2026-02-27,금,2,경부선,395.1,기타,13.6,상,새벽(00-06),0,0,0,1,0
2026-02-24,화,2,중앙선,136.5,컨테이너,8.3,하,새벽(00-06),0,1,0,1,1
2026-06-18,목,6,전라선,267.9,컨테이너,9.9,상,오전(06-12),0,0,1,0,0
2026-07-05,일,7,태백선,168.6,컨테이너,13.5,하,오후(12-18),0,0,1,0,1
2026-09-10,목,9,전라선,252.4,철강,12.3,하,새벽(00-06),0,0,0,0,1
2026-05-28,목,5,충북선,153.0,시멘트,6.0,상,새벽(00-06),0,1,0,0,0
2026-11-30,월,11,경부선,377.3,시멘트,12.1,하,오후(12-18),0,1,0,0,1
2026-06-23,화,6,태백선,129.1,시멘트,10.3,하,새벽(00-06),1,0,1,0,1
2026-02-17,화,2,경부선,292.0,광석,22.3,상,새벽(00-06),0,0,0,1,0
2026-02-13,금,2,경부선,304.7,컨테이너,11.4,하,야간(18-24),0,0,0,1,0
2026-12-22,화,12,경부선,297.4,컨테이너,12.8,하,새벽(00-06),0,0,0,1,0
2026-02-18,수,2,전라선,201.0,시멘트,13.6,하,오후(12-18),1,0,0,1,0
2026-12-12,토,12,중앙선,232.2,시멘트,10.1,하,야간(18-24),1,0,0,1,0
2026-04-12,일,4,전라선,206.2,컨테이너,7.7,상,오전(06-12),0,0,0,0,0
2026-02-04,수,2,중앙선,192.3,광석,14.8,하,오전(06-12),0,0,0,1,0
2026-04-22,수,4,중앙선,142.8,석탄,14.8,하,오후(12-18),0,0,0,0,0
2026-08-13,목,8,중앙선,194.4,광석,24.5,상,새벽(00-06),0,0,1,0,1
2026-06-06,토,6,경부선,274.0,광석,16.5,상,새벽(00-06),0,1,1,0,0
2026-10-14,수,10,중앙선,152.0,시멘트,16.6,하,야간(18-24),0,0,0,0,0
2026-08-12,수,8,충북선,158.6,유류,16.3,하,새벽(00-06),0,0,1,0,0
2026-05-27,수,5,충북선,187.7,철강,7.9,하,야간(18-24),0,0,0,0,0
2026-08-20,목,8,경부선,337.8,시멘트,4.5,상,오전(06-12),0,1,1,0,1
2026-12-21,월,12,전라선,244.7,석탄,6.0,하,오후(12-18),0,0,0,1,0
2026-05-31,일,5,중앙선,188.8,기타,16.1,하,오전(06-12),0,1,0,0,0
2026-02-26,목,2,경부선,306.8,철강,20.5,하,오후(12-18),0,0,0,1,0
2026-05-30,토,5,경부선,351.8,석탄,16.4,상,오전(06-12),1,0,0,0,0
2026-11-03,화,11,중앙선,173.6,컨테이너,11.0,상,오전(06-12),1,0,0,0,1
2026-03-21,토,3,중앙선,222.5,유류,22.1,상,야간(18-24),0,1,0,0,0
2026-12-13,일,12,전라선,266.5,시멘트,9.3,상,야간(18-24),1,0,0,1,1
2026-08-03,월,8,경부선,286.5,석탄,5.1,하,새벽(00-06),0,0,1,0,1
2026-08-08,토,8,장항선,165.7,석탄,13.5,상,새벽(00-06),1,0,1,0,1
2026-04-26,일,4,경부선,298.4,시멘트,19.8,하,야간(18-24),0,0,0,0,1
2026-12-02,수,12,충북선,124.6,컨테이너,6.9,하,새벽(00-06),0,0,0,1,0
2026-01-14,수,1,장항선,170.2,석탄,1.8,상,야간(18-24),0,1,0,1,0
2026-04-20,월,4,중앙선,238.9,컨테이너,12.2,하,새벽(00-06),0,0,0,0,0
2026-06-02,화,6,경부선,278.4,컨테이너,16.6,하,새벽(00-06),1,0,1,0,0
2026-06-24,수,6,충북선,194.4,컨테이너,1.0,하,새벽(00-06),0,0,1,0,0
2026-06-23,화,6,영동선,103.3,석탄,17.9,하,새벽(00-06),0,1,1,0,0
2026-02-23,월,2,영동선,141.5,컨테이너,3.8,하,오후(12-18),0,1,0,1,0
2026-03-24,화,3,경부선,292.9,시멘트,16.3,하,오전(06-12),0,1,0,0,0
2026-02-04,수,2,장항선,176.7,유류,1.0,상,야간(18-24),0,0,0,1,0
2026-07-28,화,7,중앙선,161.4,시멘트,3.2,상,오전(06-12),0,0,1,0,1
2026-05-09,토,5,경부선,292.7,광석,15.7,하,오후(12-18),1,0,0,0,0
2026-07-26,일,7,전라선,269.5,시멘트,19.3,하,오후(12-18),1,0,1,0,1
2026-08-04,화,8,중앙선,209.9,컨테이너,11.9,하,오전(06-12),1,0,1,0,1
2026-09-14,월,9,충북선,187.0,철강,25.0,상,야간(18-24),0,1,0,0,0
2026-07-19,일,7,태백선,109.2,시멘트,5.9,하,오전(06-12),1,0,1,0,1
2026-08-25,화,8,중앙선,216.2,기타,5.8,하,오후(12-18),0,0,1,0,0
2026-08-03,월,8,전라선,200.3,컨테이너,10.2,하,오전(06-12),0,0,1,0,0
2026-08-27,목,8,중앙선,146.5,유류,9.9,상,오전(06-12),0,1,1,0,1
2026-08-14,금,8,경부선,329.8,시멘트,13.7,상,새벽(00-06),1,0,1,0,0
2026-04-26,일,4,중앙선,201.3,유류,7.5,하,오전(06-12),0,0,0,0,0
2026-03-31,화,3,호남선,209.5,컨테이너,15.4,하,야간(18-24),1,1,0,0,0
2026-10-15,목,10,중앙선,218.4,석탄,15.3,상,야간(18-24),0,0,0,0,0
2026-05-06,수,5,경부선,355.1,컨테이너,21.7,상,야간(18-24),0,0,0,0,0
2026-07-20,월,7,전라선,273.5,철강,9.1,상,오후(12-18),0,0,1,0,0
2026-03-13,금,3,영동선,91.9,컨테이너,14.0,상,오후(12-18),1,1,0,0,0
2026-06-07,일,6,부산신항선,15.1,시멘트,15.6,하,야간(18-24),0,0,1,0,0
2026-07-13,월,7,충북선,208.4,석탄,12.0,상,오전(06-12),0,1,1,0,0
2026-08-17,월,8,중앙선,180.5,시멘트,10.7,하,야간(18-24),0,1,1,0,0
2026-07-12,일,7,충북선,119.6,철강,1.0,상,오전(06-12),1,0,1,0,0
2026-05-12,화,5,태백선,107.8,석탄,12.5,하,오후(12-18),1,1,0,0,1
2026-12-18,금,12,태백선,126.3,컨테이너,15.6,하,오전(06-12),0,0,0,1,0
2026-07-07,화,7,태백선,175.8,철강,11.7,하,새벽(00-06),0,1,1,0,0
2026-10-23,금,10,중앙선,193.9,시멘트,7.3,상,새벽(00-06),0,0,0,0,0
2026-09-26,토,9,경부선,295.5,시멘트,1.9,상,야간(18-24),0,0,0,0,0
2026-07-23,목,7,충북선,144.2,컨테이너,14.7,상,오후(12-18),0,0,1,0,0
2026-11-20,금,11,경부선,267.3,시멘트,12.2,하,새벽(00-06),0,1,0,0,0
2026-02-16,월,2,경부선,355.2,유류,20.3,상,야간(18-24),0,0,0,1,0
2026-12-03,목,12,중앙선,190.1,광석,3.3,상,야간(18-24),0,0,0,1,0
2026-11-07,토,11,전라선,292.4,광석,9.2,상,오후(12-18),0,0,0,0,1
2026-07-03,금,7,태백선,148.1,석탄,4.1,상,새벽(00-06),0,0,1,0,0
2026-09-25,금,9,장항선,196.2,컨테이너,18.2,상,새벽(00-06),0,0,0,0,0
2026-07-09,목,7,태백선,130.7,시멘트,19.4,상,야간(18-24),0,0,1,0,1
2026-04-09,목,4,장항선,157.8,컨테이너,23.5,상,새벽(00-06),0,0,0,0,1
2026-10-19,월,10,전라선,203.2,석탄,15.1,상,새벽(00-06),0,0,0,0,0
2026-03-31,화,3,경부선,265.4,컨테이너,16.7,상,새벽(00-06),0,0,0,0,0
2026-04-25,토,4,충북선,184.1,기타,14.6,상,오후(12-18),0,1,0,0,0
2026-07-09,목,7,경부선,304.8,컨테이너,15.4,하,오전(06-12),1,0,1,0,1
2026-11-02,월,11,경부선,358.3,컨테이너,12.3,상,야간(18-24),0,0,0,0,1
2026-05-21,목,5,경부선,325.6,유류,15.7,상,야간(18-24),0,0,0,0,0
2026-06-30,화,6,태백선,129.6,컨테이너,24.8,하,야간(18-24),0,0,1,0,0
2026-01-16,금,1,전라선,194.3,컨테이너,13.3,상,새벽(00-06),0,1,0,1,0
2026-02-12,목,2,호남선,215.7,시멘트,12.1,하,오전(06-12),0,1,0,1,1
2026-01-21,수,1,영동선,106.5,기타,13.2,상,오후(12-18),0,0,0,1,1
2026-01-27,화,1,부산신항선,13.3,컨테이너,11.1,상,야간(18-24),0,0,0,1,0
2026-11-14,토,11,경부선,291.6,시멘트,13.5,상,오전(06-12),0,1,0,0,1
2026-11-04,수,11,부산신항선,12.4,컨테이너,10.9,상,오전(06-12),0,1,0,0,0
2026-10-27,화,10,태백선,168.3,시멘트,18.9,하,오후(12-18),1,0,0,0,1
2026-01-21,수,1,부산신항선,11.4,컨테이너,18.3,상,오후(12-18),0,0,0,1,0
2026-01-29,목,1,경부선,351.6,시멘트,25.0,상,새벽(00-06),0,0,0,1,0
2026-04-13,월,4,경부선,343.1,시멘트,11.9,하,오전(06-12),0,1,0,0,0
2026-07-26,일,7,호남선,255.7,광석,13.7,하,오전(06-12),0,1,1,0,0
2026-05-02,토,5,경부선,335.1,석탄,13.5,상,오전(06-12),0,0,0,0,0
2026-06-27,토,6,중앙선,217.8,석탄,13.2,상,새벽(00-06),0,1,1,0,0
2026-03-05,목,3,중앙선,192.0,시멘트,18.8,하,오후(12-18),0,1,0,0,0
2026-09-24,목,9,경부선,289.2,컨테이너,2.3,상,새벽(00-06),0,0,0,0,0
2026-04-25,토,4,경부선,271.9,컨테이너,14.8,상,새벽(00-06),0,1,0,0,0
2026-01-25,일,1,영동선,128.8,시멘트,24.0,하,오전(06-12),0,0,0,1,1
2026-09-29,화,9,부산신항선,7.6,컨테이너,20.2,하,새벽(00-06),0,0,0,0,0
2026-11-26,목,11,부산신항선,12.8,컨테이너,19.5,상,오후(12-18),0,0,0,0,1
2026-01-06,화,1,경부선,336.8,시멘트,17.1,하,오후(12-18),0,1,0,1,1
2026-06-09,화,6,경부선,356.9,컨테이너,8.4,하,오후(12-18),1,0,1,0,0
2026-10-29,목,10,중앙선,175.3,컨테이너,7.5,상,새벽(00-06),0,0,0,0,0
2026-09-15,화,9,중앙선,165.6,시멘트,7.5,상,새벽(00-06),0,0,0,0,0
2026-11-09,월,11,경부선,335.3,철강,5.2,하,오후(12-18),0,1,0,0,0
2026-06-01,월,6,장항선,173.8,컨테이너,17.7,하,새벽(00-06),0,0,1,0,0
2026-05-16,토,5,영동선,91.3,철강,20.8,하,새벽(00-06),0,0,0,0,0
2026-09-16,수,9,충북선,209.8,컨테이너,14.6,상,야간(18-24),0,0,0,0,0
2026-02-26,목,2,중앙선,165.6,기타,16.8,상,새벽(00-06),1,1,0,1,1
2026-03-29,일,3,중앙선,158.5,시멘트,13.8,상,오전(06-12),0,0,0,0,0
2026-08-08,토,8,경부선,310.5,시멘트,15.4,하,새벽(00-06),0,0,1,0,1
2026-09-01,화,9,경부선,370.3,석탄,1.0,상,새벽(00-06),0,0,0,0,0
2026-02-13,금,2,충북선,107.1,시멘트,13.9,상,야간(18-24),1,0,0,1,1
2026-07-05,일,7,중앙선,234.2,시멘트,9.4,하,야간(18-24),0,1,1,0,0
2026-05-14,목,5,충북선,138.5,시멘트,11.8,하,새벽(00-06),0,1,0,0,0
2026-07-03,금,7,태백선,140.8,기타,13.4,상,새벽(00-06),0,0,1,0,0
2026-12-16,수,12,경부선,293.2,유류,7.7,상,오전(06-12),0,1,0,1,0
2026-01-28,수,1,경부선,399.9,시멘트,5.5,하,오후(12-18),0,0,0,1,0
2026-12-30,수,12,경부선,325.2,유류,7.5,하,오후(12-18),1,0,0,1,0
2026-06-14,일,6,경부선,291.9,컨테이너,3.3,하,새벽(00-06),0,0,1,0,1
2026-10-09,금,10,충북선,153.8,시멘트,5.1,하,야간(18-24),0,0,0,0,0
2026-06-04,목,6,장항선,181.4,시멘트,5.9,상,야간(18-24),0,1,1,0,0
2026-04-24,금,4,부산신항선,11.1,컨테이너,3.4,하,오후(12-18),0,1,0,0,0
2026-10-09,금,10,충북선,172.3,광석,15.2,하,야간(18-24),0,0,0,0,0
2026-09-08,화,9,중앙선,193.3,유류,6.6,상,새벽(00-06),0,0,0,0,0
2026-02-22,일,2,경부선,265.1,광석,1.0,상,새벽(00-06),0,0,0,1,0
2026-09-15,화,9,중앙선,181.4,석탄,9.6,상,오전(06-12),0,1,0,0,0
2026-10-02,금,10,중앙선,214.5,시멘트,5.3,하,새벽(00-06),0,1,0,0,0
2026-05-22,금,5,태백선,122.1,철강,20.8,하,새벽(00-06),0,0,0,0,0
2026-12-04,금,12,중앙선,216.8,컨테이너,12.8,하,야간(18-24),0,0,0,1,0
2026-08-22,토,8,경부선,321.5,유류,3.2,하,야간(18-24),0,0,1,0,1
2026-05-02,토,5,경부선,311.5,컨테이너,15.4,하,오전(06-12),0,0,0,0,1
2026-01-04,일,1,경부선,368.0,유류,12.5,하,오후(12-18),0,0,0,1,0
2026-09-04,금,9,부산신항선,5.4,석탄,10.6,하,새벽(00-06),0,1,0,0,0
2026-03-18,수,3,경부선,293.2,컨테이너,21.4,하,새벽(00-06),0,1,0,0,1
2026-10-04,일,10,경부선,369.5,컨테이너,6.1,상,오전(06-12),0,0,0,0,0
2026-07-11,토,7,경부선,393.4,시멘트,18.2,하,오후(12-18),0,0,1,0,1
2026-06-20,토,6,장항선,225.3,컨테이너,9.5,하,오후(12-18),0,0,1,0,0
2026-03-01,일,3,충북선,162.6,유류,11.9,하,오후(12-18),0,1,0,0,0
2026-09-17,목,9,충북선,172.7,컨테이너,7.5,하,야간(18-24),0,0,0,0,0
2026-03-02,월,3,중앙선,221.9,시멘트,7.9,하,새벽(00-06),0,0,0,0,0
2026-06-02,화,6,경부선,371.2,컨테이너,9.4,상,새벽(00-06),0,0,1,0,0
2026-11-02,월,11,태백선,141.8,컨테이너,1.0,상,새벽(00-06),0,1,0,0,0
2026-12-02,수,12,경부선,357.2,컨테이너,14.1,상,야간(18-24),0,0,0,1,1
2026-12-28,월,12,경부선,338.6,유류,12.7,하,오전(06-12),0,0,0,1,0
2026-12-16,수,12,충북선,174.4,철강,3.0,상,오전(06-12),0,0,0,1,0
2026-07-22,수,7,경부선,283.5,광석,16.0,상,야간(18-24),0,0,1,0,0
2026-03-15,일,3,경부선,307.0,시멘트,20.7,하,오전(06-12),0,0,0,0,1
2026-11-03,화,11,장항선,169.1,컨테이너,8.0,하,오전(06-12),0,0,0,0,1
2026-10-20,화,10,중앙선,151.7,컨테이너,7.3,상,새벽(00-06),0,0,0,0,0
2026-12-28,월,12,경부선,254.1,시멘트,18.7,상,오전(06-12),0,0,0,1,0
2026-08-26,수,8,중앙선,178.5,컨테이너,14.4,하,오후(12-18),0,1,1,0,0
2026-02-21,토,2,전라선,221.5,컨테이너,11.2,하,야간(18-24),0,0,0,1,0
2026-07-03,금,7,경부선,324.4,시멘트,16.9,상,새벽(00-06),0,0,1,0,0
2026-06-13,토,6,경부선,342.4,컨테이너,13.6,하,오후(12-18),0,0,1,0,0
2026-11-04,수,11,충북선,166.0,시멘트,20.6,하,새벽(00-06),0,0,0,0,0
2026-05-24,일,5,충북선,154.9,시멘트,11.9,하,야간(18-24),0,1,0,0,0
2026-04-30,목,4,영동선,96.1,철강,14.6,상,새벽(00-06),0,0,0,0,0
2026-01-30,금,1,중앙선,224.0,시멘트,18.6,상,새벽(00-06),0,0,0,1,0
2026-11-01,일,11,경부선,316.1,석탄,1.0,하,오전(06-12),0,0,0,0,1
2026-10-03,토,10,충북선,150.5,시멘트,18.8,하,야간(18-24),0,0,0,0,0
2026-01-16,금,1,충북선,156.6,컨테이너,9.0,하,새벽(00-06),0,0,0,1,1
2026-06-08,월,6,경부선,290.9,컨테이너,15.0,상,새벽(00-06),0,1,1,0,1
2026-06-25,목,6,충북선,148.0,컨테이너,22.0,하,새벽(00-06),0,0,1,0,0
2026-06-21,일,6,경부선,297.7,시멘트,10.2,상,야간(18-24),0,0,1,0,0
2026-12-02,수,12,태백선,129.8,철강,9.3,하,오전(06-12),1,0,0,1,0
2026-02-24,화,2,태백선,148.6,철강,11.7,하,야간(18-24),1,0,0,1,1
2026-04-22,수,4,중앙선,207.5,컨테이너,3.3,하,새벽(00-06),0,1,0,0,0
2026-03-08,일,3,영동선,133.0,컨테이너,25.0,상,오전(06-12),0,1,0,0,0
2026-03-31,화,3,영동선,128.0,컨테이너,11.7,하,오전(06-12),0,1,0,0,0
2026-11-28,토,11,경부선,398.5,기타,21.9,상,새벽(00-06),0,0,0,0,0
2026-12-10,목,12,중앙선,212.9,컨테이너,10.0,하,오전(06-12),1,0,0,1,0
2026-01-17,토,1,충북선,174.9,시멘트,12.2,하,오전(06-12),0,0,0,1,1
2026-08-19,수,8,경부선,300.7,컨테이너,17.7,상,새벽(00-06),1,0,1,0,0
2026-03-26,목,3,중앙선,222.2,철강,5.4,하,오전(06-12),0,0,0,0,0
2026-03-12,목,3,경부선,294.0,시멘트,11.4,하,오후(12-18),0,0,0,0,0
2026-04-17,금,4,호남선,171.4,컨테이너,17.4,상,오전(06-12),0,0,0,0,0
2026-03-12,목,3,중앙선,246.7,시멘트,10.7,상,오전(06-12),0,0,0,0,0
2026-06-28,일,6,장항선,154.6,철강,9.1,하,야간(18-24),0,0,1,0,0
2026-12-30,수,12,중앙선,208.7,시멘트,18.7,상,오후(12-18),0,0,0,1,0
2026-08-03,월,8,경부선,285.0,기타,20.4,하,오후(12-18),0,0,1,0,0
2026-09-21,월,9,태백선,158.0,유류,21.4,상,새벽(00-06),0,0,0,0,0
2026-06-30,화,6,경부선,370.7,시멘트,8.0,상,야간(18-24),0,0,1,0,0
2026-01-06,화,1,경부선,341.4,광석,8.5,상,새벽(00-06),0,0,0,1,0
2026-01-31,토,1,중앙선,236.9,유류,9.2,하,새벽(00-06),0,0,0,1,0
2026-04-09,목,4,전라선,229.6,시멘트,16.3,하,오전(06-12),0,0,0,0,0
2026-03-30,월,3,중앙선,271.5,철강,4.8,하,야간(18-24),0,0,0,0,0
2026-11-03,화,11,경부선,350.0,시멘트,5.2,하,새벽(00-06),0,0,0,0,0
2026-11-04,수,11,중앙선,161.8,시멘트,7.7,상,오전(06-12),0,0,0,0,0
2026-11-08,일,11,경부선,323.0,시멘트,6.4,하,새벽(00-06),0,0,0,0,0
2026-08-21,금,8,경부선,314.1,철강,17.3,상,새벽(00-06),0,1,1,0,0
2026-07-23,목,7,충북선,155.0,광석,16.9,하,오전(06-12),0,0,1,0,0
2026-08-25,화,8,경부선,253.9,컨테이너,9.1,상,새벽(00-06),0,0,1,0,1
2026-05-29,금,5,경부선,335.7,석탄,10.8,상,야간(18-24),0,0,0,0,0
2026-09-02,수,9,충북선,126.7,석탄,1.0,하,새벽(00-06),0,1,0,0,0
2026-10-17,토,10,전라선,153.6,유류,9.3,하,오후(12-18),0,0,0,0,0
2026-10-06,화,10,경부선,306.4,시멘트,19.5,하,새벽(00-06),0,0,0,0,0
2026-08-13,목,8,중앙선,166.8,컨테이너,8.9,하,새벽(00-06),0,0,1,0,0
2026-01-22,목,1,경부선,285.7,컨테이너,5.4,상,오전(06-12),0,0,0,1,0
2026-09-22,화,9,호남선,130.6,컨테이너,20.3,상,오전(06-12),0,0,0,0,1
2026-05-14,목,5,경부선,286.2,컨테이너,5.3,상,새벽(00-06),0,0,0,0,0
2026-09-29,화,9,경부선,313.3,컨테이너,21.3,상,새벽(00-06),0,0,0,0,0
2026-07-16,목,7,중앙선,171.1,컨테이너,25.0,하,새벽(00-06),0,1,1,0,1
2026-11-18,수,11,경부선,335.7,유류,11.3,하,야간(18-24),0,1,0,0,1
2026-05-04,월,5,경부선,375.9,시멘트,19.5,상,야간(18-24),0,0,0,0,0
2026-12-06,일,12,경부선,340.9,시멘트,2.0,상,새벽(00-06),0,0,0,1,0
2026-11-05,목,11,충북선,187.0,철강,1.7,상,새벽(00-06),0,1,0,0,0
2026-05-01,금,5,충북선,189.0,컨테이너,7.2,하,오전(06-12),0,0,0,0,0
2026-06-26,금,6,전라선,198.8,철강,16.9,하,오후(12-18),0,0,1,0,0
2026-07-13,월,7,장항선,188.4,유류,12.0,상,새벽(00-06),1,1,1,0,0
2026-10-08,목,10,중앙선,228.1,시멘트,10.9,상,새벽(00-06),0,1,0,0,0
2026-09-09,수,9,부산신항선,9.3,시멘트,4.3,하,오후(12-18),0,0,0,0,0
2026-11-07,토,11,전라선,205.7,컨테이너,11.2,하,오후(12-18),0,1,0,0,1
2026-05-16,토,5,장항선,190.2,시멘트,8.1,상,오전(06-12),0,0,0,0,1
2026-07-04,토,7,전라선,185.0,시멘트,6.5,상,오후(12-18),1,0,1,0,1
2026-06-07,일,6,중앙선,155.2,시멘트,6.0,하,새벽(00-06),0,0,1,0,0
2026-11-28,토,11,경부선,293.5,시멘트,13.2,상,오전(06-12),0,0,0,0,0
2026-04-22,수,4,중앙선,209.1,시멘트,7.7,하,오후(12-18),0,0,0,0,0
2026-08-03,월,8,경부선,329.0,컨테이너,12.0,상,오후(12-18),0,0,1,0,0
2026-02-13,금,2,중앙선,229.4,컨테이너,1.4,하,새벽(00-06),0,0,0,1,0
2026-11-07,토,11,경부선,283.3,시멘트,15.0,하,오전(06-12),0,0,0,0,1
2026-05-21,목,5,경부선,281.2,컨테이너,13.4,상,새벽(00-06),0,0,0,0,0
2026-05-05,화,5,호남선,221.3,석탄,10.6,하,야간(18-24),0,1,0,0,0
2026-08-01,토,8,전라선,205.4,광석,13.0,하,새벽(00-06),0,1,1,0,0
2026-07-02,목,7,충북선,146.2,철강,17.6,상,야간(18-24),1,0,1,0,0
2026-11-06,금,11,중앙선,128.3,컨테이너,3.3,하,야간(18-24),1,0,0,0,1
2026-07-13,월,7,충북선,168.6,시멘트,12.4,하,오전(06-12),0,0,1,0,0
2026-07-08,수,7,부산신항선,15.2,석탄,4.2,상,야간(18-24),0,0,1,0,0
2026-02-08,일,2,전라선,198.5,석탄,12.5,하,새벽(00-06),0,0,0,1,1
2026-01-09,금,1,충북선,186.8,기타,10.4,하,새벽(00-06),1,1,0,1,0
2026-05-26,화,5,중앙선,191.2,시멘트,11.9,하,오전(06-12),0,0,0,0,0
2026-12-31,목,12,중앙선,131.5,컨테이너,17.1,하,오후(12-18),0,0,0,1,0
2026-12-01,화,12,전라선,202.6,시멘트,16.9,하,야간(18-24),0,0,0,1,1
2026-08-18,화,8,영동선,95.5,광석,18.5,상,오전(06-12),0,1,1,0,0
2026-08-19,수,8,중앙선,182.2,석탄,9.6,하,새벽(00-06),0,0,1,0,0
2026-05-23,토,5,중앙선,208.0,유류,16.2,상,새벽(00-06),0,0,0,0,0
2026-03-06,금,3,중앙선,258.0,철강,15.0,상,오전(06-12),0,1,0,0,0
2026-01-04,일,1,중앙선,143.2,기타,9.8,하,오후(12-18),0,0,0,1,0
2026-05-04,월,5,영동선,102.5,시멘트,12.7,하,오후(12-18),1,0,0,0,0
2026-04-26,일,4,전라선,202.5,광석,11.2,하,야간(18-24),0,1,0,0,1
2026-03-11,수,3,중앙선,148.9,유류,20.4,하,새벽(00-06),0,0,0,0,0
2026-04-05,일,4,중앙선,196.6,유류,16.9,상,오전(06-12),0,0,0,0,0
2026-01-10,토,1,중앙선,193.4,광석,10.0,하,새벽(00-06),0,0,0,1,1
2026-08-10,월,8,경부선,247.6,시멘트,9.6,하,오후(12-18),0,0,1,0,1
2026-12-05,토,12,충북선,161.8,철강,17.7,하,야간(18-24),1,1,0,1,0
2026-09-10,목,9,장항선,155.5,시멘트,20.0,하,오전(06-12),0,0,0,0,0
2026-06-13,토,6,전라선,229.8,철강,13.9,하,오전(06-12),0,1,1,0,0
2026-06-03,수,6,경부선,371.0,철강,16.0,상,새벽(00-06),0,0,1,0,0
2026-04-23,목,4,전라선,243.3,철강,19.8,하,야간(18-24),0,1,0,0,0
2026-02-21,토,2,전라선,234.7,시멘트,11.0,상,오후(12-18),0,0,0,1,1
2026-08-07,금,8,경부선,299.0,철강,12.5,하,야간(18-24),0,0,1,0,0
2026-07-26,일,7,충북선,163.0,유류,14.9,하,새벽(00-06),1,0,1,0,1
2026-01-03,토,1,충북선,175.4,석탄,9.4,하,새벽(00-06),0,0,0,1,0
2026-06-01,월,6,태백선,144.8,시멘트,22.2,하,오전(06-12),0,0,1,0,0
2026-04-12,일,4,경부선,316.2,유류,9.4,하,오전(06-12),0,1,0,0,0
2026-03-04,수,3,경부선,328.9,철강,12.4,하,오전(06-12),0,1,0,0,0
2026-09-14,월,9,중앙선,147.2,시멘트,23.5,하,오전(06-12),0,1,0,0,1
2026-07-11,토,7,경부선,290.8,시멘트,1.0,하,오전(06-12),1,0,1,0,1
2026-08-20,목,8,중앙선,218.1,석탄,13.3,상,오전(06-12),0,0,1,0,0
2026-09-18,금,9,장항선,196.4,석탄,8.0,상,새벽(00-06),0,1,0,0,1
2026-12-25,금,12,경부선,323.9,컨테이너,12.0,하,오후(12-18),0,1,0,1,0
2026-10-21,수,10,중앙선,245.1,컨테이너,4.8,상,야간(18-24),0,1,0,0,0
2026-08-15,토,8,영동선,117.4,유류,9.8,하,오전(06-12),0,0,1,0,1
2026-11-17,화,11,충북선,155.5,광석,12.1,하,야간(18-24),0,1,0,0,1
2026-06-24,수,6,중앙선,150.6,시멘트,13.4,상,야간(18-24),0,0,1,0,0
2026-12-26,토,12,충북선,197.3,광석,17.4,상,오후(12-18),0,0,0,1,0
2026-10-05,월,10,경부선,351.0,시멘트,1.0,하,야간(18-24),0,0,0,0,0
2026-08-26,수,8,경부선,392.1,컨테이너,11.2,하,오전(06-12),0,0,1,0,0
2026-11-26,목,11,전라선,294.4,철강,11.0,상,새벽(00-06),0,1,0,0,0
2026-07-08,수,7,중앙선,148.3,컨테이너,11.6,하,새벽(00-06),0,1,1,0,0
2026-09-21,월,9,경부선,268.8,컨테이너,12.2,상,오전(06-12),0,0,0,0,0
